,flow_id,bwd_pkt_flow_id,src_ip,src_port,dst_ip,dst_port,proto,bi_pktTotalCount,bi_octetTotalCount,bi_min_ps,bi_max_ps,bi_avg_ps,bi_std_dev_ps,bi_flowStart,bi_flowEnd,bi_flowDuration,bi_min_piat,bi_max_piat,bi_avg_piat,bi_std_dev_piat,f_pktTotalCount,f_octetTotalCount,f_min_ps,f_max_ps,f_avg_ps,f_std_dev_ps,f_flowStart,f_flowEnd,f_flowDuration,f_min_piat,f_max_piat,f_avg_piat,f_std_dev_piat,b_pktTotalCount,b_octetTotalCount,b_min_ps,b_max_ps,b_avg_ps,b_std_dev_ps,b_flowStart,b_flowEnd,b_flowDuration,b_min_piat,b_max_piat,b_avg_piat,b_std_dev_piat
316,7900a8b764d14ff5c6021495326d31a1,c2699b128a1479165d7ba33df8fdf687,192.168.3.131,57213,74.125.127.148,5480,6,3,120,40,40,40.0,,1295981794.802579,1295981794.822554,0.01997518539428711,2.4080276489257812e-05,0.01995110511779785,0.006658395131429036,0.009963512420654297,2,80,40,40,40.0,,1295981794.802579,1295981794.822554,0.01997518539428711,0.01997518539428711,0.01997518539428711,0.006658395131429036,,1.0,40.0,40.0,40.0,40.0,,1295981794.82253,1295981794.82253,,,,,
317,7932baa01d38dcdac206ab892ae5fb46,5a2c5e3e4e933e338e05c7abb7534a63,192.168.3.131,57150,208.50.77.73,80,6,3,120,40,40,40.0,,1295981749.607725,1295981749.686809,0.07908415794372559,2.4080276489257812e-05,0.07906007766723633,0.026361385981241863,0.039517998695373535,2,80,40,40,40.0,,1295981749.607725,1295981749.686809,0.07908415794372559,0.07908415794372559,0.07908415794372559,0.026361385981241863,,1.0,40.0,40.0,40.0,40.0,,1295981749.686785,1295981749.686785,,,,,
318,794b111df093bc93f6edd8f0ea7322aa,ac7c4083d383129cd65526005fe6a2c2,10.0.2.15,2553,70.37.129.34,80,6,20,8470,40,1500,423.5,492.4849743900823,1295981710.909605,1295981717.224838,6.315232992172241,2.6941299438476562e-05,3.7030861377716064,0.3157616496086121,0.9303801773584274,9,1243,40,915,138.11111111111111,274.68302720062405,1295981710.909605,1295981717.224838,6.315232992172241,0.0003979206085205078,3.7031290531158447,0.3157616496086121,1.3029849705946261,11.0,7227.0,40.0,1500.0,657.0,508.02702147174665,1295981711.024788,1295981715.036457,4.011669158935547,6.389617919921875e-05,3.7031149864196777,0.3646971962668679,1.1015616537361566
319,799749114b7bbc9fde6b499dc4615d23,57255c23b60b89c99bd1b7ea9a0b6c53,172.16.255.1,10676,204.9.163.160,35777,6,2,104,52,52,52.0,,1295981666.356741,1295981669.355815,2.9990739822387695,2.9990739822387695,2.9990739822387695,1.4995369911193848,,2,104,52,52,52.0,,1295981666.356741,1295981669.355815,2.9990739822387695,2.9990739822387695,2.9990739822387695,1.4995369911193848,,,,,,,,,,,,,,
320,7a567ae4eeaecae33380f2472e7f60c8,01da9da923e3738725f14c685e7df9eb,172.16.255.1,50983,79.143.161.140,32575,17,4,1005,45,455,251.25,198.85217499439125,1295981650.561021,1295981657.14187,6.580848932266235,0.22744011878967285,6.032758951187134,1.6452122330665588,2.7149504813478784,2,505,60,445,252.5,192.5,1295981650.561021,1295981656.91443,6.3534088134765625,6.3534088134765625,6.3534088134765625,2.117802937825521,,2.0,500.0,45.0,455.0,250.0,205.0,1295981650.881671,1295981657.14187,6.260199069976807,6.260199069976807,6.260199069976807,3.1300995349884033,
321,7ac0aa3646a742d40280ee639f0dbea6,3141f664962059abc50edb7c4c362d39,192.168.3.131,57186,208.50.77.134,80,6,3,120,40,40,40.0,,1295981779.606987,1295981779.689303,0.08231592178344727,5.1975250244140625e-05,0.08226394653320312,0.027438640594482422,0.04110598564147949,2,80,40,40,40.0,,1295981779.606987,1295981779.689303,0.08231592178344727,0.08231592178344727,0.08231592178344727,0.027438640594482422,,1.0,40.0,40.0,40.0,40.0,,1295981779.689251,1295981779.689251,,,,,
322,7b1808c6999bcc41102131b88696dc98,d0fc252e881eeac2fc251330ca9854f3,192.168.3.131,57213,74.125.127.148,80,6,3,120,40,40,40.0,,1295981794.602579,1295981794.622554,0.019974946975708008,2.4080276489257812e-05,0.01995086669921875,0.006658315658569336,0.009963393211364746,2,80,40,40,40.0,,1295981794.602579,1295981794.622554,0.019974946975708008,0.019974946975708008,0.019974946975708008,0.006658315658569336,,1.0,40.0,40.0,40.0,40.0,,1295981794.62253,1295981794.62253,,,,,
323,7b2a0a58197938e39add0f6d879886de,30e1693a8272440ae56726f22b3aebff,65.55.57.251,80,192.168.3.131,57058,6,2,80,40,40,40.0,,1295981764.143349,1295981764.1434,5.1021575927734375e-05,5.1021575927734375e-05,5.1021575927734375e-05,2.5510787963867188e-05,,1,40,40,40,40.0,,1295981764.143349,1295981764.143349,,,,,,1.0,40.0,40.0,40.0,40.0,,1295981764.1434,1295981764.1434,,,,,
324,7b694dda2669c7be82b6aec6f781580f,e961b565f160cafe8122dacdf4ce1253,10.0.2.15,58511,10.0.2.3,53,17,4,830,70,345,207.5,137.5,1295981665.894416,1295981776.362313,110.46789693832397,0.4678969383239746,109.53210306167603,27.616974234580994,51.413359823033076,2,140,70,70,70.0,,1295981665.894416,1295981775.894416,110.0,110.0,110.0,36.666666666666664,,2.0,690.0,345.0,345.0,345.0,,1295981666.362313,1295981776.362313,110.0,110.0,110.0,55.0,
325,7b7f0d9d89a8631cea3b4f6d68145faf,a8f73ac3c9cd0a6f163d5005b91359f0,192.168.3.131,58790,209.17.73.30,80,6,203,205917,40,1500,1014.3694581280788,684.1699990781697,1295981782.622407,1295981791.4718,8.849393129348755,9.5367431640625e-07,7.6822919845581055,0.043593069602703226,0.5401418937274585,63,2965,40,473,47.06349206349206,54.114773095436426,1295981782.622407,1295981791.427912,8.80550503730774,0.0007851123809814453,7.6822919845581055,0.043591609095582864,0.9678154535019751,140.0,202952.0,40.0,1500.0,1449.6571428571428,258.6096001816685,1295981782.665839,1295981791.4718,8.80596113204956,9.5367431640625e-07,7.72623610496521,0.06289972237178258,0.6539174985229294
326,7b89ca960fae07e2df9a1f46f687e739,de0314be1fa41fe5ef82ea1b00b5d170,192.168.3.131,58673,192.168.3.1,53,17,4,1210,75,530,302.5,227.5,1295981838.142594,1295981838.356677,0.21408295631408691,0.014082908630371094,0.18591690063476562,0.05352073907852173,0.08100326446070204,2,150,75,75,75.0,,1295981838.142594,1295981838.342594,0.19999980926513672,0.19999980926513672,0.19999980926513672,0.0666666030883789,,2.0,1060.0,530.0,530.0,530.0,,1295981838.156677,1295981838.356677,0.20000004768371582,0.20000004768371582,0.20000004768371582,0.10000002384185791,
327,7b8fb254f0c2463e22641f493d797977,a58ac9a10944d573ca6c59e392fe152e,192.168.3.131,57173,208.50.77.73,5480,6,3,120,40,40,40.0,,1295981749.807689,1295981749.885212,0.07752299308776855,4.00543212890625e-05,0.07748293876647949,0.02584099769592285,0.038721442222595215,2,80,40,40,40.0,,1295981749.807689,1295981749.885212,0.07752299308776855,0.07752299308776855,0.07752299308776855,0.02584099769592285,,1.0,40.0,40.0,40.0,40.0,,1295981749.885172,1295981749.885172,,,,,
328,7bee00eedebfd9c080133b7407bb0390,63a092466106cf852d3fc403038959e4,172.16.255.1,50983,95.139.1.252,13208,17,4,293,46,136,73.25,36.72448093574639,1295981662.663707,1295981663.456137,0.7924299240112305,0.05682492256164551,0.37968897819519043,0.19810748100280762,0.14691714910881576,2,111,49,62,55.5,6.5,1295981662.663707,1295981663.100221,0.43651390075683594,0.43651390075683594,0.43651390075683594,0.14550463358561197,,2.0,182.0,46.0,136.0,91.0,45.0,1295981663.043396,1295981663.456137,0.41274094581604004,0.41274094581604004,0.41274094581604004,0.20637047290802002,
329,7c0240adadd5ba6f6de2754569eee9bf,fe7775d23642312ab52268600231ecb3,192.168.3.131,56500,65.54.95.140,80,6,49,41463,40,1500,846.1836734693877,710.2417430783659,1295981735.491565,1295981739.406815,3.915250062942505,9.5367431640625e-07,3.33577299118042,0.07990306250903072,0.4759590416654098,18,1590,40,898,88.33333333333333,196.39218133339446,1295981735.491565,1295981739.406815,3.915250062942505,0.0001709461212158203,3.3358049392700195,0.07990306250903072,0.7792378977050267,31.0,39873.0,40.0,1500.0,1286.225806451613,497.8225950157552,1295981735.504277,1295981739.406783,3.902506113052368,9.5367431640625e-07,3.537692070007324,0.12588729396943124,0.6333113257901721
330,7c5636601aaee914821b761bb8c9bc05,55e8ae2edb976eb617eb851973543904,172.16.255.1,10651,184.85.226.161,443,6,44,27297,40,1500,620.3863636363636,553.6280838871842,1295981658.237471,1295981754.081679,95.84420800209045,2.193450927734375e-05,60.2030930519104,2.178277454592965,10.306962676954381,23,12709,40,1133,552.5652173913044,517.4313502953131,1295981658.237471,1295981754.081679,95.84420800209045,0.0017311573028564453,60.2030930519104,2.178277454592965,14.084436757543504,21.0,14588.0,40.0,1500.0,694.6666666666666,581.7300415741319,1295981658.270432,1295981693.677943,35.40751099586487,0.0002639293670654297,34.26164484024048,1.6860719521840413,7.454462726824644
331,7e642e21c3a39c7e2a6d609c2ea2589e,f9efe65311144272eb37207059c81da6,192.168.3.131,57176,65.55.206.9,80,6,3,120,40,40,40.0,,1295981794.602617,1295981794.681688,0.079071044921875,2.5033950805664062e-05,0.07904601097106934,0.026357014973958332,0.039510488510131836,2,80,40,40,40.0,,1295981794.602617,1295981794.681688,0.079071044921875,0.079071044921875,0.079071044921875,0.026357014973958332,,1.0,40.0,40.0,40.0,40.0,,1295981794.681663,1295981794.681663,,,,,
332,7ea9f0e84049d97d258be31ba1fd6691,11066497d55b1d42b3733410890e68d7,172.16.255.1,10665,67.215.65.132,443,6,13,2551,40,1041,196.23076923076923,269.4701792681203,1295981661.790747,1295981662.363577,0.5728299617767334,4.601478576660156e-05,0.1157369613647461,0.044063843213594876,0.055620447426359805,7,866,40,285,123.71428571428571,98.1816309350238,1295981661.790747,1295981662.25051,0.4597630500793457,0.00020694732666015625,0.11616992950439453,0.038313587506612144,0.0539860281524695,6.0,1685.0,40.0,1041.0,280.8333333333333,364.4060997781947,1295981661.90411,1295981662.363577,0.45946693420410156,0.0007119178771972656,0.1190040111541748,0.07657782236735027,0.045646116827910345
333,7f1256557dd21aad7fb66f105b6c9a18,b5cab897a49839b2a02a2027f55ee2ea,10.0.2.15,2545,91.103.140.2,5480,6,15,4024,40,1112,268.26666666666665,353.4893617761203,1295981774.860463,1295981775.879896,1.0194330215454102,2.7894973754882812e-05,0.40023279190063477,0.06796220143636068,0.11639549506924304,7,1472,40,679,210.28571428571428,267.9097472154778,1295981774.860463,1295981775.875897,1.0154340267181396,0.00038909912109375,0.5650019645690918,0.07253100190843854,0.1965428481432737,8.0,2552.0,40.0,1112.0,319.0,407.3953853445078,1295981775.044675,1295981775.879896,0.8352208137512207,0.001171112060546875,0.40023279190063477,0.10440260171890259,0.14261649624943717
334,7fb79176c09262aeb2354e1c36f57c0a,79b3f1870c296683c68e2fa717980f21,192.168.3.131,57176,65.55.206.9,5480,6,3,120,40,40,40.0,,1295981794.802617,1295981794.881688,0.079071044921875,2.5033950805664062e-05,0.07904601097106934,0.026357014973958332,0.039510488510131836,2,80,40,40,40.0,,1295981794.802617,1295981794.881688,0.079071044921875,0.079071044921875,0.079071044921875,0.026357014973958332,,1.0,40.0,40.0,40.0,40.0,,1295981794.881663,1295981794.881663,,,,,
335,801249cbd5b4f8bc6e6f04f7674d5370,b9bf82bd61d54e454fac17107cca4752,192.168.3.131,56059,65.54.95.39,80,6,25,9843,40,1500,393.72,519.6087389565345,1295981571.591766,1295981583.292982,11.701215982437134,1.9073486328125e-06,6.874766826629639,0.46804863929748536,1.5004995049388554,13,2677,40,657,205.92307692307693,248.42254992977084,1295981571.591766,1295981583.274073,11.68230676651001,0.000186920166015625,6.874766826629639,0.48676278193791706,2.0079929212508536,12.0,7166.0,40.0,1500.0,597.1666666666666,645.005533998654,1295981571.603893,1295981583.292982,11.689089059829712,1.9073486328125e-06,6.893707990646362,0.9740907549858093,2.1144067426499427
336,80241ff6bfd486741eb811e49faea252,bfc7a94aae97cc2db457a27b850c1d48,192.168.3.131,56510,65.54.95.68,80,6,45,40410,40,1500,898.0,704.815941300359,1295981736.629461,1295981740.401167,3.7717058658599854,9.5367431640625e-07,3.5170741081237793,0.08381568590799968,0.5240603630736058,16,1606,40,994,100.375,230.75118499154019,1295981736.629461,1295981740.401167,3.7717058658599854,0.00018310546875,3.5171079635620117,0.08381568590799968,0.8740601883884705,29.0,38804.0,40.0,1500.0,1338.0689655172414,443.61601375237854,1295981736.643746,1295981740.401133,3.757387161254883,9.5367431640625e-07,3.7095961570739746,0.12956507452603044,0.6880941320735461
337,80ec2bbbaf4754b064ea8efaa5ab8a85,3ef0fd2becb29ece180fa0131a692ca8,172.16.255.1,10659,109.255.178.86,443,6,15,1035,40,119,69.0,27.322762183449413,1295981660.823055,1295981691.512912,30.689857006072998,7.796287536621094e-05,9.897913932800293,2.045990467071533,3.3150861205471682,7,484,40,112,69.14285714285714,30.666075119997117,1295981660.823055,1295981662.949684,2.126628875732422,0.0001938343048095703,0.9844300746917725,0.2126628875732422,0.32714620457493965,8.0,551.0,40.0,119.0,68.875,24.017896972882536,1295981661.19922,1295981691.512912,30.313692092895508,0.36458492279052734,9.897913932800293,3.7892115116119385,3.594531970942059
338,810ba578b031556323cf172662455bd5,ae1dbf45453cfbce4a9919f1cf56a3f2,72.14.213.103,80,192.168.3.131,57890,6,4,160,40,40,40.0,,1295981651.893184,1295981661.44255,9.549365997314453,3.814697265625e-05,9.52705192565918,2.3873414993286133,4.485845057100048,2,80,40,40,40.0,,1295981651.893184,1295981661.44255,9.549365997314453,9.549365997314453,9.549365997314453,2.3873414993286133,,2.0,80.0,40.0,40.0,40.0,,1295981651.893222,1295981661.420274,9.52705192565918,9.52705192565918,9.52705192565918,4.76352596282959,
339,814545547a6cc7eb14edcb36fb9ace0d,fb13841ba4ee439cb445357428dc3408,192.168.3.131,56090,65.54.95.75,80,6,15,4666,40,1500,311.06666666666666,504.00892408325035,1295981581.603011,1295981593.286311,11.683300018310547,3.695487976074219e-05,7.879523038864136,0.7788866678873698,2.133577414073234,7,952,40,700,136.0,230.2892591006859,1295981581.603011,1295981593.273379,11.670368194580078,0.0002880096435546875,7.879523038864136,0.8335977281842913,2.9099920760114104,8.0,3714.0,40.0,1500.0,464.25,616.1253423614387,1295981581.616134,1295981593.286311,11.670176982879639,0.0007979869842529297,7.8925158977508545,1.4587721228599548,2.8172294741789035
340,8301ce6b37f1c4eb3b4c01f4498913bf,e0f61551676d42e375e4a0b02b180313,172.16.255.1,50983,67.9.27.118,48240,17,2,100,46,54,50.0,4.0,1295981645.160538,1295981645.312067,0.15152907371520996,0.15152907371520996,0.15152907371520996,0.07576453685760498,,1,46,46,46,46.0,,1295981645.160538,1295981645.160538,,,,,,1.0,54.0,54.0,54.0,54.0,,1295981645.312067,1295981645.312067,,,,,
341,83168f59a8e3db508154cede24f484b8,42abcca28afc0f1306a8c944967d812e,192.168.3.131,57038,74.217.50.10,80,6,3,120,40,40,40.0,,1295981561.406421,1295981561.488229,0.08180809020996094,5.793571472167969e-05,0.08175015449523926,0.027269363403320312,0.04084610939025879,2,80,40,40,40.0,,1295981561.406421,1295981561.488229,0.08180809020996094,0.08180809020996094,0.08180809020996094,0.027269363403320312,,1.0,40.0,40.0,40.0,40.0,,1295981561.488171,1295981561.488171,,,,,
342,83515ec2fcece61674062985e50511ed,e0c8eea2bb0864f1ad0414836f4856d3,192.168.3.131,52399,72.14.213.132,443,6,24,9455,40,1470,393.9583333333333,512.4907705808521,1295981653.037338,1295981658.341567,5.304229021072388,9.5367431640625e-07,3.321428060531616,0.22100954254468283,0.7585967368258508,10,1533,40,819,153.3,233.7404757417936,1295981653.037338,1295981658.341567,5.304229021072388,0.00034499168395996094,3.321428060531616,0.22100954254468283,1.133044128063976,14.0,7922.0,40.0,1470.0,565.8571428571429,583.3599546889501,1295981653.056951,1295981658.341486,5.284534931182861,9.5367431640625e-07,3.3801801204681396,0.3774667807987758,0.9884271339084223
343,83f6e3bdf7a6b784615a29874a4f6dae,b590280f3391ef983c2bc29e20f62eb6,172.16.255.1,10675,212.8.163.80,43400,6,2,104,52,52,52.0,,1295981665.680274,1295981668.684644,3.0043699741363525,3.0043699741363525,3.0043699741363525,1.5021849870681763,,2,104,52,52,52.0,,1295981665.680274,1295981668.684644,3.0043699741363525,3.0043699741363525,3.0043699741363525,1.5021849870681763,,,,,,,,,,,,,,
344,8494bdc07b7357ecb562e4e39dd93b26,18bea0025689a1b3a6a7e6b58c7e2719,192.168.3.131,57202,208.50.77.134,5480,6,3,120,40,40,40.0,,1295981779.806813,1295981779.887333,0.0805199146270752,2.288818359375e-05,0.08049702644348145,0.0268399715423584,0.04023706912994385,2,80,40,40,40.0,,1295981779.806813,1295981779.887333,0.0805199146270752,0.0805199146270752,0.0805199146270752,0.0268399715423584,,1.0,40.0,40.0,40.0,40.0,,1295981779.88731,1295981779.88731,,,,,
345,84c70b9a75a0b9d2ce9eb81684aebfca,3c2f6c8bd8bac724d985c0958a75bff9,192.168.3.131,57191,207.46.216.54,5480,6,3,120,40,40,40.0,,1295981809.801957,1295981809.816087,0.014130115509033203,4.792213439941406e-05,0.014082193374633789,0.004710038503011067,0.0070171356201171875,2,80,40,40,40.0,,1295981809.801957,1295981809.816087,0.014130115509033203,0.014130115509033203,0.014130115509033203,0.004710038503011067,,1.0,40.0,40.0,40.0,40.0,,1295981809.816039,1295981809.816039,,,,,
346,857bd5acff9ca08a9fc831fef3ce661b,7d9e4c9f69791c6de920697d62625add,192.168.3.131,56234,65.54.95.75,80,6,15,6487,40,1500,432.46666666666664,588.6462284107681,1295981636.735221,1295981643.292125,6.556904077529907,3.218650817871094e-05,3.607215166091919,0.4371269385019938,1.1418194970751026,7,952,40,700,136.0,230.2892591006859,1295981636.735221,1295981643.278135,6.542914152145386,0.00023698806762695312,3.6072731018066406,0.46735101086752756,1.5378019575189992,8.0,5535.0,40.0,1500.0,691.875,677.5640998274628,1295981636.748048,1295981643.292125,6.544076919555664,0.0007789134979248047,3.6072511672973633,0.818009614944458,1.4777735760955124
347,8591d34ead1c96d29218b9541d46b1a6,bd7401109ad2e9618b2fe8f9050f83c1,192.168.3.131,57243,204.14.234.85,8443,6,251,204062,40,1500,812.9960159362549,687.1331197715011,1295981760.914717,1295981835.611132,74.69641494750977,,15.218254089355469,0.2975952786753377,1.560417585165671,103,63515,40,1500,616.6504854368932,653.6563882928668,1295981760.914717,1295981835.611132,74.69641494750977,9.5367431640625e-07,15.338980197906494,0.2975952786753377,2.415407458872126,148.0,140547.0,40.0,1500.0,949.6418918918919,676.6740203869889,1295981760.952239,1295981835.611102,74.65886306762695,,15.25816297531128,0.5044517774839659,2.018634280574409
348,85ca6d8df5d8c78d26b8be80b51fd3fe,7c6f514daa01170df7a27bdfc98b0238,72.14.213.103,80,192.168.3.131,57897,6,4,160,40,40,40.0,,1295981657.201806,1295981661.444961,4.243155002593994,6.103515625e-05,4.2188849449157715,1.0607887506484985,1.9831054323056805,2,80,40,40,40.0,,1295981657.201806,1295981661.444961,4.243155002593994,4.243155002593994,4.243155002593994,1.0607887506484985,,2.0,80.0,40.0,40.0,40.0,,1295981657.201867,1295981661.420752,4.2188849449157715,4.2188849449157715,4.2188849449157715,2.1094424724578857,
349,8711e8c2ae662126f645db22c069ac0f,5e454ce31559eacc7cdc5d090e79919a,10.0.2.15,2548,65.54.167.27,5480,6,82,47671,40,1500,581.3536585365854,518.0649119313332,1295981778.291854,1295981840.768972,62.47711801528931,,61.85411787033081,0.7619160733571867,6.829313556045263,30,3109,40,1371,103.63333333333334,256.58325267942865,1295981778.291854,1295981840.768972,62.47711801528931,0.00013017654418945312,61.85411787033081,0.7619160733571867,11.282261842222299,52.0,44562.0,40.0,1500.0,856.9615384615385,421.4587287732591,1295981778.355392,1295981778.759366,0.4039740562438965,1.1205673217773438e-05,0.1434187889099121,0.007768731850844163,0.023481693122758388
350,87906beb5a21752d9ea262f883513578,a0ca9fe749c5ce4ba5734155742f28fa,172.16.255.1,68,255.255.255.255,67,17,1,328,328,328,328.0,,1295981640.291009,1295981640.291009,,,,,,1,328,328,328,328.0,,1295981640.291009,1295981640.291009,,,,,,,,,,,,,,,,,,
351,881d780e37ae4b734c5c3dd2dc16578b,14eb581ae3155af51d6e5ef812637e24,192.168.3.131,56495,207.46.148.38,80,6,9,3501,40,1500,389.0,526.3990881451069,1295981735.343372,1295981735.387935,0.04456281661987305,2.4080276489257812e-05,0.017643213272094727,0.004951424068874783,0.006970712750801888,5,844,40,672,168.8,251.64292161711998,1295981735.343372,1295981735.375376,0.03200387954711914,0.000125885009765625,0.018444061279296875,0.004000484943389893,0.007938769261206475,4.0,2657.0,40.0,1500.0,664.25,638.700389462853,1295981735.356299,1295981735.387935,0.03163599967956543,0.0007708072662353516,0.01779317855834961,0.007908999919891357,0.0071753451647671085
352,88a38cdbcd3e35fd358d774952b2d5b7,1b51d3c8fc10795e8ae574887ea1828c,192.168.3.131,56433,65.54.95.68,80,6,47,39397,40,1500,838.2340425531914,709.0880332096323,1295981710.606583,1295981723.313109,12.706525802612305,9.5367431640625e-07,7.894911050796509,0.2703516128215384,1.245110267217485,17,1646,40,994,96.82352941176471,224.3118195448988,1295981710.606583,1295981723.297771,12.691187858581543,0.00021004676818847656,7.894911050796509,0.27589538823003357,2.0144248091545984,30.0,37751.0,40.0,1500.0,1258.3666666666666,520.7827751461149,1295981710.618618,1295981723.313109,12.694490909576416,9.5367431640625e-07,7.910313844680786,0.4231496969858805,1.5516210586069847
353,89d1349cf1a6500979d9a43a25f8acff,e436aa42145633a7786a113b421a9787,172.16.255.1,10669,204.194.237.136,80,6,12,3182,40,1500,265.1666666666667,433.1377443210827,1295981662.251592,1295981662.641803,0.3902111053466797,4.0531158447265625e-06,0.15590596199035645,0.032517592112223305,0.05800062314294254,7,922,40,658,131.71428571428572,214.91906402558303,1295981662.251592,1295981662.526058,0.27446603775024414,5.507469177246094e-05,0.15597987174987793,0.024951457977294922,0.06448521819985947,5.0,2260.0,40.0,1500.0,452.0,570.748280768326,1295981662.366198,1295981662.641803,0.2756049633026123,4.0531158447265625e-06,0.1562819480895996,0.055120992660522464,0.06992057802463679
354,8aa74e5c905ff2bbc99b605cad0a0cb4,52d32276d456a23c7403f4e63a14d88d,172.16.255.1,50983,110.67.111.103,64228,17,2,106,46,60,53.0,7.0,1295981665.221936,1295981665.361614,0.1396780014038086,0.1396780014038086,0.1396780014038086,0.0698390007019043,,1,60,60,60,60.0,,1295981665.221936,1295981665.221936,,,,,,1.0,46.0,46.0,46.0,46.0,,1295981665.361614,1295981665.361614,,,,,
355,8ab070314306347a1c44ef0358a8d7c8,db454e7550a6365fa0c660240f9ded48,10.0.2.15,2538,207.46.125.254,7001,17,8,384,48,48,48.0,,1295981659.787846,1295981769.842471,110.0546247959137,1.0967254638671875e-05,109.9453752040863,13.756828099489212,38.466501263158705,4,192,48,48,48.0,,1295981659.787846,1295981769.791922,110.00407600402832,0.0040760040283203125,109.99592399597168,18.334012667338055,51.85065439356205,4.0,192.0,48.0,48.0,48.0,,1295981659.84246,1295981769.842471,110.00001096725464,1.0967254638671875e-05,109.99998903274536,27.50000274181366,51.85448694698665
356,8b2986290e49e59b9b86459693e2c4e6,c3247d826b01d015324ecbab24708d1a,192.168.3.131,56126,66.235.139.121,80,6,17,3317,40,922,195.11764705882354,283.66858922360564,1295981595.554672,1295981606.815614,11.260941982269287,5.0067901611328125e-05,10.179919004440308,0.6624083518981934,2.450009525819347,6,252,40,52,42.0,4.47213595499958,1295981595.554672,1295981606.81483,11.260158061981201,0.031158924102783203,10.179919004440308,0.7037598788738251,3.9713742488749992,11.0,3065.0,40.0,922.0,278.6363636363636,323.39597814086363,1295981595.585771,1295981606.815614,11.229842901229858,0.0007681846618652344,10.43333888053894,1.0208948092027144,3.1072569384221898
357,8b3d40b81492833aeb019305ae9fb890,74eb0bc73e245fab93b80972ec5e5405,192.168.3.131,57203,208.50.77.134,5480,6,3,120,40,40,40.0,,1295981779.806778,1295981779.887101,0.0803229808807373,2.5033950805664062e-05,0.08029794692993164,0.02677432696024577,0.04013645648956299,2,80,40,40,40.0,,1295981779.806778,1295981779.887101,0.0803229808807373,0.0803229808807373,0.0803229808807373,0.02677432696024577,,1.0,40.0,40.0,40.0,40.0,,1295981779.887076,1295981779.887076,,,,,
358,8b865b35bf368821d4b963ec56b4a0f0,5f6886844915eb02f412c0823a85e040,72.14.213.147,80,192.168.3.131,57847,6,4,160,40,40,40.0,,1295981668.253043,1295981671.438596,3.1855530738830566,0.00011897087097167969,3.1662960052490234,0.7963882684707642,1.4880875733960668,2,80,40,40,40.0,,1295981668.253043,1295981671.438596,3.1855530738830566,3.1855530738830566,3.1855530738830566,0.7963882684707642,,2.0,80.0,40.0,40.0,40.0,,1295981668.253162,1295981671.419458,3.1662960052490234,3.1662960052490234,3.1662960052490234,1.5831480026245117,
359,8be9741219407f83b4906fd7e6e6cc44,907e31e75cf50f631f5a242558356f9d,192.168.3.131,58517,208.82.236.130,80,6,13,5776,40,1500,444.3076923076923,597.0167353169597,1295981657.199959,1295981657.476844,0.2768850326538086,1.9073486328125e-06,0.06424808502197266,0.021298848665677585,0.027335093425370445,6,695,40,483,115.83333333333333,164.26037934396177,1295981657.199959,1295981657.428012,0.22805285453796387,0.0004258155822753906,0.06424808502197266,0.019004404544830322,0.023318846681789483,7.0,5081.0,40.0,1500.0,725.8571428571429,683.4183886006807,1295981657.250823,1295981657.476844,0.22602105140686035,1.9073486328125e-06,0.12583398818969727,0.03228872162955148,0.045053794427696386
360,8c1f1c27fe2f61cf55d93978daac10e4,9e0bef887f8bdf80682832e0ba877a4e,10.0.2.15,2532,207.46.125.254,7001,17,4,192,48,48,48.0,,1295981659.107679,1295981769.280141,110.17246222496033,0.17246222496032715,109.82753777503967,27.543115556240082,51.69189834198953,2,96,48,48,48.0,,1295981659.107679,1295981769.107679,110.0,110.0,110.0,36.666666666666664,,2.0,96.0,48.0,48.0,48.0,,1295981659.280141,1295981769.280141,110.0,110.0,110.0,55.0,
361,8c3d0101ef693aff218adc5987e48dcc,183761f7866b88d1ccafc4e3a9a62df1,172.16.255.1,50983,84.197.9.59,44808,17,2,109,48,61,54.5,6.5,1295981666.358179,1295981666.543038,0.1848587989807129,0.1848587989807129,0.1848587989807129,0.09242939949035645,,1,61,61,61,61.0,,1295981666.358179,1295981666.358179,,,,,,1.0,48.0,48.0,48.0,48.0,,1295981666.543038,1295981666.543038,,,,,
362,8c48be82079ce8e2fec97741ca5a9dc4,b418adb06ce4c455694688766817dc3d,72.14.213.103,80,192.168.3.131,57892,6,4,160,40,40,40.0,,1295981651.888749,1295981661.445781,9.557032108306885,3.719329833984375e-05,9.532115936279297,2.389258027076721,4.487621206579746,2,80,40,40,40.0,,1295981651.888749,1295981661.445781,9.557032108306885,9.557032108306885,9.557032108306885,2.389258027076721,,2.0,80.0,40.0,40.0,40.0,,1295981651.888786,1295981661.420902,9.532115936279297,9.532115936279297,9.532115936279297,4.766057968139648,
363,8c61a13af6b8e66c766dffe7ed98a7b2,0aa2d11f25363f987d0bd0628d142e5c,192.168.3.131,57174,208.50.77.97,80,6,3,120,40,40,40.0,,1295981794.602653,1295981794.682707,0.08005404472351074,2.5033950805664062e-05,0.08002901077270508,0.026684681574503582,0.04000198841094971,2,80,40,40,40.0,,1295981794.602653,1295981794.682707,0.08005404472351074,0.08005404472351074,0.08005404472351074,0.026684681574503582,,1.0,40.0,40.0,40.0,40.0,,1295981794.682682,1295981794.682682,,,,,
